Category,DayOfWeek,PdDistrict,X,Y
ROBBERY,Tuesday,NORTHERN,-122.42532412515499,37.7717950200095
ROBBERY,Tuesday,SOUTHERN,-122.401817240144,37.788440503956
ROBBERY,Tuesday,NORTHERN,-122.42405956423,37.7738758568682
ROBBERY,Tuesday,MISSION,-122.41952036788601,37.764228935718
ROBBERY,Tuesday,TENDERLOIN,-122.41013523637699,37.78418890752671
ROBBERY,Tuesday,CENTRAL,-122.41280375299999,37.8057739875696
ROBBERY,Tuesday,MISSION,-122.41335418701799,37.7690748003847
ROBBERY,Tuesday,MISSION,-122.41952036788601,37.764228935718
ROBBERY,Tuesday,NORTHERN,-122.416583456133,37.778659154150795
ROBBERY,Tuesday,TENDERLOIN,-122.417710344726,37.7842362877887
ROBBERY,Tuesday,MISSION,-122.418904204517,37.7570361132269
ROBBERY,Monday,BAYVIEW,-122.382555908106,37.729173261091496
ROBBERY,Monday,MISSION,-122.43980443055,37.7534225539318
ROBBERY,Monday,PARK,-122.440359655894,37.770848020363296
ROBBERY,Monday,INGLESIDE,-122.44851715450899,37.711348807742404
ROBBERY,Monday,SOUTHERN,-122.395062469002,37.785993064718106
ROBBERY,Monday,NORTHERN,-122.41856209710501,37.78418470913029
ROBBERY,Sunday,SOUTHERN,-122.405832474482,37.7857446545609
ROBBERY,Sunday,SOUTHERN,-122.405832474482,37.7857446545609
ROBBERY,Sunday,INGLESIDE,-122.42764611647101,37.72125743319661
ROBBERY,Sunday,TENDERLOIN,-122.412596970637,37.7811192121542
ROBBERY,Sunday,TARAVAL,-122.448901055914,37.7214861537621
ROBBERY,Sunday,SOUTHERN,-122.408595110869,37.7837069301545
ROBBERY,Sunday,CENTRAL,-122.407413025963,37.787407412522796
ROBBERY,Sunday,MISSION,-122.418694905088,37.74824538358239
ROBBERY,Sunday,SOUTHERN,-122.407702149718,37.7706967930865
ROBBERY,Sunday,PARK,-122.445904271169,37.772995372717396
ROBBERY,Sunday,TENDERLOIN,-122.408269031453,37.78538311057971
ROBBERY,Sunday,MISSION,-122.421662616877,37.7648758178404
ROBBERY,Saturday,BAYVIEW,-122.406327239303,37.738254682269
ROBBERY,Saturday,INGLESIDE,-122.408179714583,37.7203865207824
ROBBERY,Saturday,TENDERLOIN,-122.407845374111,37.7850943210103
ROBBERY,Saturday,INGLESIDE,-122.44512779465,37.7200882952758
ROBBERY,Saturday,BAYVIEW,-122.405086788365,37.725915134386895
ROBBERY,Saturday,CENTRAL,-122.402573952339,37.7918981438883
ROBBERY,Friday,CENTRAL,-122.414809966357,37.7865194111614
ROBBERY,Friday,SOUTHERN,-122.41431785788099,37.7799444052046
ROBBERY,Friday,BAYVIEW,-122.38792738760901,37.7427030847405
ROBBERY,Friday,BAYVIEW,-122.38792738760901,37.7427030847405
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,TARAVAL,-122.45309060683901,37.7200389487046
ROBBERY,Friday,NORTHERN,-122.41995005763201,37.7865904778229
ROBBERY,Friday,TARAVAL,-122.48651107769399,37.75940460371589
ROBBERY,Friday,INGLESIDE,-122.418283197104,37.7123508590096
ROBBERY,Friday,SOUTHERN,-122.41251534135598,37.78047774805079
ROBBERY,Friday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Friday,NORTHERN,-122.440624097021,37.803964400900995
ROBBERY,Friday,SOUTHERN,-122.41431785788099,37.7799444052046
ROBBERY,Friday,TARAVAL,-122.506994366516,37.761292552213995
ROBBERY,Friday,CENTRAL,-122.40695446527599,37.7971765677058
ROBBERY,Friday,TENDERLOIN,-122.40659226979601,37.7875673013055
ROBBERY,Friday,SOUTHERN,-122.408421116922,37.7835699386918
ROBBERY,Thursday,TENDERLOIN,-122.416349428183,37.7825569563078
ROBBERY,Thursday,SOUTHERN,-122.397526111294,37.791049807993204
ROBBERY,Thursday,CENTRAL,-122.406775392392,37.7884982866148
ROBBERY,Thursday,SOUTHERN,-122.411609760643,37.7762209908405
ROBBERY,Thursday,BAYVIEW,-122.413281781029,37.729891739612
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Wednesday,NORTHERN,-122.421395819115,37.7856843389472
ROBBERY,Wednesday,TENDERLOIN,-122.408269031453,37.78538311057971
ROBBERY,Wednesday,SOUTHERN,-122.402070243227,37.788719868813295
ROBBERY,Wednesday,SOUTHERN,-122.408595110869,37.7837069301545
ROBBERY,Wednesday,SOUTHERN,-122.393413306041,37.790611720409295
ROBBERY,Wednesday,TENDERLOIN,-122.412224164736,37.7820729312029
ROBBERY,Wednesday,TENDERLOIN,-122.412224164736,37.7820729312029
ROBBERY,Wednesday,BAYVIEW,-122.41094280379299,37.718958445599
ROBBERY,Wednesday,BAYVIEW,-122.41094280379299,37.718958445599
ROBBERY,Wednesday,CENTRAL,-122.406844190027,37.789226079954794
ROBBERY,Tuesday,TENDERLOIN,-122.41635198735202,37.7816031438671
ROBBERY,Tuesday,TENDERLOIN,-122.41708535742399,37.7852153590471
ROBBERY,Tuesday,TENDERLOIN,-122.416769999704,37.7795845776674
ROBBERY,Tuesday,CENTRAL,-122.40238402441099,37.7909700100406
ROBBERY,Tuesday,MISSION,-122.42768226481701,37.76831480085021
ROBBERY,Tuesday,PARK,-122.438098378037,37.7806388583762
ROBBERY,Tuesday,PARK,-122.438098378037,37.7806388583762
ROBBERY,Tuesday,NORTHERN,-122.421608893207,37.7955038710773
ROBBERY,Tuesday,TARAVAL,-122.45561586153799,37.7238590120011
ROBBERY,Monday,CENTRAL,-122.410774214375,37.8084350175869
ROBBERY,Monday,SOUTHERN,-122.40669059226101,37.7852071918419
ROBBERY,Monday,RICHMOND,-122.46268417632,37.77375827966561
ROBBERY,Monday,BAYVIEW,-122.38958816531401,37.7379572653415
ROBBERY,Monday,MISSION,-122.41844919178,37.7530267515876
ROBBERY,Monday,INGLESIDE,-122.43406609469801,37.734086514355
ROBBERY,Monday,INGLESIDE,-122.43406609469801,37.734086514355
ROBBERY,Monday,SOUTHERN,-122.40165504043199,37.788904894591106
ROBBERY,Monday,CENTRAL,-122.409256096494,37.788239899778
ROBBERY,Monday,MISSION,-122.41796448376002,37.7586968166489
ROBBERY,Monday,TENDERLOIN,-122.41431785788099,37.7799444052046
ROBBERY,Monday,MISSION,-122.418738265772,37.7546172382083
ROBBERY,Monday,INGLESIDE,-122.441018108888,37.7164586830811
ROBBERY,Sunday,INGLESIDE,-122.43129500296301,37.7287297938303
ROBBERY,Sunday,SOUTHERN,-122.392347671978,37.7890603555993
ROBBERY,Sunday,SOUTHERN,-122.408068345148,37.7839916768161
ROBBERY,Sunday,MISSION,-122.413771304802,37.74930457786579
ROBBERY,Sunday,CENTRAL,-122.418090766692,37.7861007451645
ROBBERY,Sunday,SOUTHERN,-122.408162953857,37.780534538527796
ROBBERY,Sunday,INGLESIDE,-122.419348416119,37.7099491573125
ROBBERY,Sunday,TENDERLOIN,-122.414056291891,37.7827931071006
ROBBERY,Sunday,CENTRAL,-122.40878366302799,37.798099861687795
ROBBERY,Sunday,MISSION,-122.416220195692,37.7628151579852
ROBBERY,Sunday,CENTRAL,-122.408254664048,37.7958223141329
ROBBERY,Saturday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Saturday,MISSION,-122.419671780296,37.7650501214668
ROBBERY,Saturday,SOUTHERN,-122.408068345148,37.7839916768161
ROBBERY,Saturday,CENTRAL,-122.41455494733299,37.789368344193896
ROBBERY,Saturday,INGLESIDE,-122.433431238863,37.7263839435754
ROBBERY,Saturday,CENTRAL,-122.40750073763901,37.7925035706535
ROBBERY,Saturday,CENTRAL,-122.404766823685,37.796202266439295
ROBBERY,Saturday,TENDERLOIN,-122.41431785788099,37.7799444052046
ROBBERY,Saturday,SOUTHERN,-122.40391914835699,37.7871160984672
ROBBERY,Saturday,CENTRAL,-122.407612885387,37.7884486019705
ROBBERY,Saturday,CENTRAL,-122.407152172242,37.790365579539795
ROBBERY,Saturday,CENTRAL,-122.404799424951,37.7944525389481
ROBBERY,Saturday,NORTHERN,-122.418467747931,37.7879652569797
ROBBERY,Friday,CENTRAL,-122.39915226019899,37.7910166130682
ROBBERY,Friday,PARK,-122.43892863119899,37.780587449040105
ROBBERY,Friday,TARAVAL,-122.459212410375,37.724532960995
ROBBERY,Friday,CENTRAL,-122.40944548448799,37.789173205941
ROBBERY,Friday,CENTRAL,-122.396556426173,37.7941169057941
ROBBERY,Friday,CENTRAL,-122.396556426173,37.7941169057941
ROBBERY,Friday,MISSION,-122.432198022433,37.7651107322703
ROBBERY,Friday,PARK,-122.454594080488,37.76616555615721
ROBBERY,Friday,MISSION,-122.41733258259,37.7635718955893
ROBBERY,Friday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Thursday,BAYVIEW,-122.378920771859,37.7286119710993
ROBBERY,Thursday,BAYVIEW,-122.378920771859,37.7286119710993
ROBBERY,Thursday,NORTHERN,-122.430234565273,37.779782426168296
ROBBERY,Thursday,BAYVIEW,-122.404594140634,37.730037999512795
ROBBERY,Thursday,BAYVIEW,-122.402841680867,37.7450364333137
ROBBERY,Thursday,RICHMOND,-122.510925873416,37.7704317243551
ROBBERY,Thursday,NORTHERN,-122.41694856587601,37.780468926847895
ROBBERY,Thursday,SOUTHERN,-122.404385042303,37.7721958190345
ROBBERY,Thursday,INGLESIDE,-122.450297197773,37.7095519408421
ROBBERY,Thursday,NORTHERN,-122.417710344726,37.7842362877887
ROBBERY,Wednesday,TENDERLOIN,-122.413237516676,37.78284302332129
ROBBERY,Wednesday,RICHMOND,-122.439633628211,37.7882249978882
ROBBERY,Wednesday,BAYVIEW,-122.41948538574499,37.72904641014029
ROBBERY,Wednesday,SOUTHERN,-122.390462451214,37.790393971625
ROBBERY,Wednesday,TARAVAL,-122.46070943325,37.7249316978293
ROBBERY,Wednesday,SOUTHERN,-122.40652098714399,37.7850629421661
ROBBERY,Wednesday,RICHMOND,-122.496522518983,37.77954924917979
ROBBERY,Wednesday,MISSION,-122.406805624892,37.767762171971796
ROBBERY,Wednesday,BAYVIEW,-122.39705592966999,37.7586844897791
ROBBERY,Wednesday,INGLESIDE,-122.41167412088,37.7187542939484
ROBBERY,Wednesday,NORTHERN,-122.42831052169,37.782362906932896
ROBBERY,Wednesday,TENDERLOIN,-122.411800134753,37.784089036686794
ROBBERY,Tuesday,NORTHERN,-122.432914603494,37.7843533426568
ROBBERY,Tuesday,NORTHERN,-122.432914603494,37.7843533426568
ROBBERY,Tuesday,SOUTHERN,-122.404270179486,37.78447885387449
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,TENDERLOIN,-122.415721688006,37.7830679886919
ROBBERY,Tuesday,SOUTHERN,-122.408595110869,37.7837069301545
ROBBERY,Tuesday,NORTHERN,-122.420775721444,37.78677548206471
ROBBERY,Tuesday,SOUTHERN,-122.403070000847,37.7852686309087
ROBBERY,Tuesday,BAYVIEW,-122.39992959465799,37.7118160189064
ROBBERY,Tuesday,TENDERLOIN,-122.40966041778799,37.7857429288295
ROBBERY,Tuesday,MISSION,-122.419515708406,37.7634292328496
ROBBERY,Monday,BAYVIEW,-122.403143544447,37.7390301515332
ROBBERY,Monday,BAYVIEW,-122.403143544447,37.7390301515332
ROBBERY,Monday,INGLESIDE,-122.44519076627199,37.7206846544979
ROBBERY,Monday,MISSION,-122.415473931513,37.75563329793221
ROBBERY,Monday,INGLESIDE,-122.42164447844699,37.7429970144076
ROBBERY,Monday,BAYVIEW,-122.390416955474,37.7355926105862
ROBBERY,Monday,TENDERLOIN,-122.413069926397,37.7820204255866
ROBBERY,Monday,SOUTHERN,-122.411874120577,37.77761762810261
ROBBERY,Monday,BAYVIEW,-122.391800296943,37.7316450604526
ROBBERY,Monday,SOUTHERN,-122.41029351969,37.7822305870036
ROBBERY,Sunday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Sunday,NORTHERN,-122.41753069698,37.78331075399689
ROBBERY,Sunday,INGLESIDE,-122.434363909417,37.7330448919252
ROBBERY,Sunday,SOUTHERN,-122.400473580152,37.7850290611875
ROBBERY,Sunday,MISSION,-122.407544906452,37.7651192951994
ROBBERY,Sunday,SOUTHERN,-122.405395493939,37.7835100715421
ROBBERY,Sunday,BAYVIEW,-122.387847258221,37.7431227275926
ROBBERY,Sunday,INGLESIDE,-122.44135201654899,37.716127093001
ROBBERY,Sunday,BAYVIEW,-122.404624464846,37.7260940327505
ROBBERY,Sunday,SOUTHERN,-122.412834332129,37.7777903094246
ROBBERY,Sunday,SOUTHERN,-122.408368579345,37.7807784253732
ROBBERY,Sunday,NORTHERN,-122.42799115191099,37.78495312416121
ROBBERY,Sunday,NORTHERN,-122.42799115191099,37.78495312416121
ROBBERY,Sunday,CENTRAL,-122.40620503648701,37.7956375423935
ROBBERY,Sunday,TENDERLOIN,-122.414743835382,37.778719262789004
ROBBERY,Saturday,NORTHERN,-122.431046366089,37.7830295716044
ROBBERY,Saturday,CENTRAL,-122.40865661986,37.7974686241104
ROBBERY,Saturday,TENDERLOIN,-122.415669661443,37.7821198488931
ROBBERY,Saturday,RICHMOND,-122.435764153945,37.7858242341974
ROBBERY,Saturday,MISSION,-122.415464220212,37.7548143096921
ROBBERY,Saturday,MISSION,-122.422045943548,37.7665387195995
ROBBERY,Saturday,MISSION,-122.43422900395299,37.763485013784596
ROBBERY,Saturday,TENDERLOIN,-122.408648588965,37.7849124714135
ROBBERY,Saturday,INGLESIDE,-122.44781004792499,37.7135225239792
ROBBERY,Friday,SOUTHERN,-122.409184636157,37.7756080205266
ROBBERY,Friday,INGLESIDE,-122.42197091902901,37.74237522452549
ROBBERY,Friday,TENDERLOIN,-122.414593411257,37.7845808066125
ROBBERY,Friday,TENDERLOIN,-122.41285712652399,37.7855804361702
ROBBERY,Friday,CENTRAL,-122.407729769991,37.79317730258371
ROBBERY,Friday,TARAVAL,-122.47564746078599,37.7285280627465
ROBBERY,Friday,CENTRAL,-122.423047461189,37.8063812777079
ROBBERY,Friday,NORTHERN,-122.430630284155,37.773037747039
ROBBERY,Friday,NORTHERN,-122.424230101144,37.7871785622736
ROBBERY,Friday,TENDERLOIN,-122.414743835382,37.778719262789004
ROBBERY,Friday,RICHMOND,-122.459115417532,37.7774030103039
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,MISSION,-122.415954301518,37.7491729638325
ROBBERY,Thursday,SOUTHERN,-122.41966671791701,37.7746823329875
ROBBERY,Thursday,TARAVAL,-122.47417098982599,37.7166569724342
ROBBERY,Thursday,INGLESIDE,-122.43519725206,37.7293003038597
ROBBERY,Thursday,INGLESIDE,-122.41026652679399,37.7381237716487
ROBBERY,Thursday,INGLESIDE,-122.41026652679399,37.7381237716487
ROBBERY,Thursday,INGLESIDE,-122.407293153167,37.7154937188555
ROBBERY,Thursday,MISSION,-122.419671780296,37.7650501214668
ROBBERY,Thursday,NORTHERN,-122.420660609645,37.7900998202351
ROBBERY,Thursday,BAYVIEW,-122.394663664141,37.7361067444222
ROBBERY,Thursday,SOUTHERN,-122.40871060666299,37.78097067220529
ROBBERY,Thursday,TENDERLOIN,-122.406850401437,37.7855610975205
ROBBERY,Thursday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Thursday,MISSION,-122.417339031772,37.764366072282904
ROBBERY,Wednesday,BAYVIEW,-122.403595293514,37.7276340992506
ROBBERY,Wednesday,TARAVAL,-122.484514121751,37.7323146683426
ROBBERY,Wednesday,MISSION,-122.419478247917,37.763050767731
ROBBERY,Wednesday,NORTHERN,-122.430436523474,37.772106966166895
ROBBERY,Wednesday,CENTRAL,-122.415821891164,37.787293291087714
ROBBERY,Wednesday,CENTRAL,-122.415821891164,37.787293291087714
ROBBERY,Tuesday,NORTHERN,-122.418996371999,37.7821689138292
ROBBERY,Tuesday,SOUTHERN,-122.398758596964,37.776568769743
ROBBERY,Tuesday,SOUTHERN,-122.403246158601,37.787926900451104
ROBBERY,Tuesday,BAYVIEW,-122.38827847038401,37.7353946024567
ROBBERY,Tuesday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Tuesday,SOUTHERN,-122.40391914835699,37.7871160984672
ROBBERY,Tuesday,BAYVIEW,-122.39248160712299,37.7289582866284
ROBBERY,Tuesday,CENTRAL,-122.4135447894,37.7885973839627
ROBBERY,Tuesday,MISSION,-122.419424383763,37.7632323869521
ROBBERY,Monday,BAYVIEW,-122.396884441527,37.7111474220673
ROBBERY,Monday,NORTHERN,-122.420190324599,37.788469586229795
ROBBERY,Monday,MISSION,-122.415175805261,37.7532253366853
ROBBERY,Monday,CENTRAL,-122.403663463962,37.788894680211
ROBBERY,Monday,MISSION,-122.408499463102,37.7560541011408
ROBBERY,Monday,PARK,-122.45218488532,37.7583651304443
ROBBERY,Monday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Sunday,BAYVIEW,-122.382475491131,37.7292626391341
ROBBERY,Sunday,SOUTHERN,-122.415448759562,37.778293520129
ROBBERY,Sunday,INGLESIDE,-122.42619323566099,37.742172682125286
ROBBERY,Sunday,MISSION,-122.43088344804501,37.765110583712
ROBBERY,Sunday,CENTRAL,-122.408275403052,37.7962809345035
ROBBERY,Sunday,TENDERLOIN,-122.40947349732001,37.784816365102
ROBBERY,Sunday,RICHMOND,-122.49705969691601,37.7794212100105
ROBBERY,Sunday,TENDERLOIN,-122.41032349523199,37.7851225223607
ROBBERY,Sunday,CENTRAL,-122.403846623514,37.7898284156061
ROBBERY,Sunday,BAYVIEW,-122.390136349844,37.7368036226976
ROBBERY,Sunday,TENDERLOIN,-122.414619686906,37.785583058846996
ROBBERY,Saturday,CENTRAL,-122.400865930538,37.7976529669294
ROBBERY,Saturday,TENDERLOIN,-122.408496298209,37.786296190453
ROBBERY,Saturday,NORTHERN,-122.433029915448,37.7765501954051
ROBBERY,Saturday,INGLESIDE,-122.44166919059201,37.7138511626962
ROBBERY,Saturday,BAYVIEW,-122.38546504012899,37.72906911206979
ROBBERY,Saturday,INGLESIDE,-122.408525159655,37.7155068122455
ROBBERY,Saturday,BAYVIEW,-122.407556369323,37.7266003621804
ROBBERY,Saturday,TARAVAL,-122.50301919912,37.7417821541687
ROBBERY,Saturday,BAYVIEW,-122.387153625351,37.7271911468699
ROBBERY,Saturday,MISSION,-122.418738265772,37.7546172382083
ROBBERY,Saturday,MISSION,-122.417870588888,37.7514683381676
ROBBERY,Saturday,BAYVIEW,-122.39834178209101,37.751053954713996
ROBBERY,Saturday,CENTRAL,-122.404282497745,37.7982249345487
ROBBERY,Saturday,BAYVIEW,-122.399544635417,37.7533791796398
ROBBERY,Saturday,INGLESIDE,-122.444013554784,37.7229169948273
ROBBERY,Saturday,INGLESIDE,-122.411166899402,37.735071067556895
ROBBERY,Saturday,BAYVIEW,-122.404594140634,37.730037999512795
ROBBERY,Friday,INGLESIDE,-122.43968555212,37.7303252726426
ROBBERY,Friday,TENDERLOIN,-122.413259498719,37.7829514828801
ROBBERY,Friday,SOUTHERN,-122.411609760643,37.7762209908405
ROBBERY,Friday,MISSION,-122.417332213309,37.749144580591
ROBBERY,Friday,SOUTHERN,-122.40652098714399,37.7850629421661
ROBBERY,Friday,INGLESIDE,-122.416000227907,37.7119155437754
ROBBERY,Friday,MISSION,-122.411486365637,37.748297831668296
ROBBERY,Friday,MISSION,-122.41829609443701,37.7514284856786
ROBBERY,Friday,BAYVIEW,-122.399637532645,37.7559739737626
ROBBERY,Friday,SOUTHERN,-122.393933410185,37.7832519831714
ROBBERY,Friday,CENTRAL,-122.39940279218,37.7911607649989
ROBBERY,Friday,SOUTHERN,-122.417975390351,37.7737509379648
ROBBERY,Friday,CENTRAL,-122.408622974321,37.797626559460795
ROBBERY,Friday,PARK,-122.44696425424,37.775683220751795
ROBBERY,Friday,CENTRAL,-122.423658369809,37.80528509265661
ROBBERY,Friday,TARAVAL,-122.486406105517,37.7331757281339
ROBBERY,Friday,TARAVAL,-122.486406105517,37.7331757281339
ROBBERY,Friday,BAYVIEW,-122.40257121696399,37.7641259075201
ROBBERY,Friday,SOUTHERN,-122.41029351969,37.7822305870036
ROBBERY,Friday,NORTHERN,-122.421195221815,37.7847536577561
ROBBERY,Friday,INGLESIDE,-122.42253450429399,37.734161660070704
ROBBERY,Friday,TENDERLOIN,-122.413609328985,37.784696907904
KIDNAPPING,Friday,TENDERLOIN,-122.413609328985,37.784696907904
ROBBERY,Friday,SOUTHERN,-122.408595110869,37.7837069301545
ROBBERY,Thursday,INGLESIDE,-122.43638372559799,37.7212102716954
ROBBERY,Thursday,TARAVAL,-122.46062270187201,37.7104779877599
ROBBERY,Thursday,PARK,-122.43948077224199,37.7833088100846
ROBBERY,Thursday,BAYVIEW,-122.39556745736601,37.761981795416006
ROBBERY,Thursday,INGLESIDE,-122.410391342719,37.744324307864396
ROBBERY,Thursday,INGLESIDE,-122.413894000049,37.714314903143396
ROBBERY,Thursday,CENTRAL,-122.402961375965,37.7937790103635
ROBBERY,Thursday,BAYVIEW,-122.384557371971,37.7284868144785
ROBBERY,Thursday,MISSION,-122.424104315404,37.764782816589296
ROBBERY,Thursday,MISSION,-122.41561633832,37.7685360123583
ROBBERY,Thursday,CENTRAL,-122.404715633554,37.794019882655796
ROBBERY,Thursday,CENTRAL,-122.40484784786699,37.7951006528052
ROBBERY,Wednesday,INGLESIDE,-122.401535804486,37.71259059554029
ROBBERY,Wednesday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Wednesday,INGLESIDE,-122.42446746767,37.7360604757326
ROBBERY,Wednesday,CENTRAL,-122.41226909106001,37.79067276498861
ROBBERY,Wednesday,SOUTHERN,-122.413564091744,37.779514030063
ROBBERY,Wednesday,SOUTHERN,-122.398623347456,37.7912863462309
ROBBERY,Wednesday,SOUTHERN,-122.41222632919902,37.7732855303603
ROBBERY,Wednesday,NORTHERN,-122.424109315499,37.78247564227721
ROBBERY,Wednesday,MISSION,-122.426498379985,37.769249045094
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,TENDERLOIN,-122.416293820935,37.777493677735
ROBBERY,Tuesday,CENTRAL,-122.40668729036,37.7880327380659
ROBBERY,Tuesday,SOUTHERN,-122.415448759562,37.778293520129
ROBBERY,Tuesday,MISSION,-122.4123405159,37.7566116116243
ROBBERY,Tuesday,MISSION,-122.418448186101,37.7522391652625
ROBBERY,Tuesday,SOUTHERN,-122.402138726346,37.7828832616017
ROBBERY,Tuesday,SOUTHERN,-122.41029351969,37.7822305870036
ROBBERY,Tuesday,SOUTHERN,-122.413771938125,37.772142090293706
ROBBERY,Tuesday,RICHMOND,-122.493997393675,37.781656621504
ROBBERY,Tuesday,TARAVAL,-122.497250084063,37.7430180938104
ROBBERY,Monday,BAYVIEW,-122.396780909019,37.7600507615437
ROBBERY,Monday,MISSION,-122.418891810986,37.7562166627216
ROBBERY,Monday,INGLESIDE,-122.433771131892,37.7231138517576
ROBBERY,Monday,TARAVAL,-122.47564746078599,37.7285280627465
ROBBERY,Monday,TARAVAL,-122.47564746078599,37.7285280627465
ROBBERY,Monday,TARAVAL,-122.47711118718901,37.7644902928075
ROBBERY,Monday,CENTRAL,-122.40840739718901,37.79914232652379
ROBBERY,Monday,CENTRAL,-122.406000218489,37.7885406192723
ROBBERY,Monday,SOUTHERN,-122.40421085252,37.780848696423504
ROBBERY,Sunday,INGLESIDE,-122.430140618032,37.7192670281689
ROBBERY,Sunday,SOUTHERN,-122.408595110869,37.7837069301545
ROBBERY,Sunday,BAYVIEW,-122.40017736431,37.734585463298394
ROBBERY,Sunday,MISSION,-122.41965834371,37.7642205603745
